Issuer BaFin-Id,Issuer,Issuer Domicile,Issuer Country,Reportable BaFin-Id,Reportable,Reportable Domicile,Reportable Country,Rights §33 & §34,Rights §38,Rights §39,Publishing Date 
,,,,61004805,"Manz, Dieter",,,"28,09","0,0","28,09",31.08.2018
,,,,61057921,"Manz, Laura",,,"5,16","0,0","5,16",31.08.2018
,,,,61057911,"Manz, Stephan",,,"5,16","0,0","5,16",31.08.2018
,,,,61004804,"Manz, Ulrike",,,"5,44","0,0","5,44",31.08.2018
,,,,40013648,The European Smaller Companies Trust PLC,London,Großbritannien,"3,13","0,0","3,13",12.05.2021
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"3,38","0,0","3,38",06.09.2021
,,,,40014649,Volksrepublik China,Beijing,Volksrepublik China,"19,67","0,0","19,67",01.06.2017
40005515,MARNA Beteiligungen AG,Hamburg,Deutschland,,,,,,,,
,,,,60488792,"Birkert, Rolf",,,"4,53","0,0","4,53",28.01.2021
,,,,60490353,"Zours, Wilhelm Konrad Thomas",,,"52,15","0,24","52,38",23.03.2018
40001099,Maschinenfabrik Berthold Hermle AG,Gosheim,Deutschland,,,,,,,,
,,,,40025043,ADF Beteiligungs GmbH,Gosheim,Deutschland,"6,858","0,0","6,858",20.05.2016
,,,,61016272,"Hermle, Benedikt",,,"34,775","0,0","34,775",23.03.2017
,,,,61016271,"Hermle, Brigitta",,,"34,775","0,0","34,775",23.03.2017
,,,,60490445,"Hermle, Dietmar",,,"34,775","0,0","34,775",23.03.2017
,,,,61052055,"Hermle, Felix",,,"34,775","0,0","34,775",23.03.2017
,,,,61008330,"Hermle, Gerhard",,,"7,92",,,10.05.2010
,,,,60490447,"Hermle, Lothar",,,"7,92","0,0","7,92",20.05.2016
,,,,61070778,"Hermle, Lukas",,,"34,775","0,0","34,775",19.11.2021
,,,,61016270,"Hermle, Miriam",,,"34,775","0,0","34,775",23.03.2017
,,,,61052056,"Hermle, Moritz",,,"34,775","0,0","34,775",23.03.2017
,,,,40012831,Hildegard und Katharina Hermle-Stiftung,Gosheim,Deutschland,"34,775","0,0","34,775",23.03.2017
,,,,60489322,"Leibinger, Günther",,,"32,5",,,20.04.2002
,,,,40012813,VVH Holding GmbH,Gosheim,Deutschland,"7,92",,,10.05.2010
40001927,Masterflex SE,Gelsenkirchen,Deutschland,,,,,,,,
,,,,61015818,"Bastin, Dr. Andreas",,,"6,15",,,24.06.2013
,,,,50076761,BBC GmbH,Hamm,Deutschland,"6,15",,,24.06.2013
,,,,61015451,"Becks, Mark",,,"6,15",,,24.06.2013
,,,,40006383,Handels- und Beteiligungsgesellschaft Martin Müller mbH,Hamburg,Deutschland,"20,00008","0,0","20,00008",16.06.2020
,,,,61015816,"Schmidt, Edelhart",,,"9,96","0,0","9,96",27.04.2020
,,,,60201230,"Zech von Hymmen, Reinhart",,,"20,01","0,0","20,01",16.12.2021
40001082,MATERNUS-Kliniken-Aktiengesellschaft,Berlin,Deutschland,,,,,,,,
,,,,40007009,CURA 12. Seniorencentrum GmbH,Berlin,Deutschland,"79,45",,,18.07.2007
,,,,40008438,CURA Kurkliniken Seniorenwohn- und Pflegeheime GmbH,Berlin,Deutschland,"79,45",,,19.12.2007
,,,,61002590,"Wohlers de Meie, Sylvia",,,"79,45",,,18.07.2007
40001154,MAX Automation SE,Düsseldorf,Deutschland,,,,,,,,
,,,,50016542,"Baden-Württembergische Versorgungsanstalt für Ärzte, Zahnärzte und Tierärzte",Tübingen,Deutschland,"4,99","0,0","4,99",22.01.2018
,,,,61019927,"Jaster, Oliver",,,"58,97","0,0","58,97",14.04.2022
,,,,10105496,LBBW Asset Management Investmentgesellschaft mbH,Stuttgart,Deutschland,"4,99","0,0","4,99",19.01.2018
,,,,40025893,LOYS Investment S.A.,Munsbach,Luxemburg,"5,058","0,0","5,058",29.10.2018
,,,,61055631,"Weber, Werner O.",,,"4,16","0,0","4,16",05.05.2022
40004863,MBB SE,Berlin,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"4,8",,,04.08.2014
,,,,61006054,"Freimuth, Gert-Maria",,,"31,99","0,0","31,99",11.04.2019
,,,,61006056,"Nesemeier, Dr. Christof",,,"31,99","0,0","31,99",11.04.2019
40002382,MEDICLIN Aktiengesellschaft,Offenburg,Deutschland,,,,,,,,
,,,,61006520,"Broermann, Dr. Bernard gr.",,,"52,73","0,0","52,73",05.01.2018
,,,,40001467,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,München,Deutschland,"35,0042","0,0","35,0042",26.01.2016
40002062,Medigene AG,"Planegg, Ortsteil Martinsried",Deutschland,,,,,,,,
,,,,40022183,DJSMontana Holding GmbH,München,Deutschland,"4,4",,,24.07.2014
,,,,40023726,QVT Associates GP LLC,Dover,Vereinigte Staaten von Amerika,"4,81","0,0","4,81",08.06.2018
,,,,40023725,QVT Financial GP LLC,Dover,Vereinigte Staaten von Amerika,"4,81","0,0","4,81",08.06.2018
,,,,61033639,"Schendel, Prof. Dr. Dolores J.",,,"4,4",,,31.07.2014
40001764,MEDION AG,Essen,Deutschland,,,,,,,,
,,,,10105509,HANSAINVEST Hanseatische Investment-GmbH,Hamburg,Deutschland,"3,0004","0,0","3,0004",10.12.2021
,,,,40015530,Lenovo (Belgium) Sprl,Diegem,Belgien,"87,53",,,18.10.2012
,,,,40015528,Lenovo (BVI) Limited,Road Town,Brit. Jungferninseln,"87,53",,,18.10.2012
,,,,40015531,Lenovo (International) B.V.,Amsterdam,Niederlande,"87,53",,,18.10.2012
,,,,40015532,Lenovo (Singapore) Pte. Ltd.,Singapore,Republik Singapur,"87,53",,,18.10.2012
,,,,50077064,Lenovo Germany Holding GmbH,Essen,Deutschland,"87,53",,,18.10.2012
,,,,40015527,Lenovo Group Limited,Hong Kong,Hongkong,"87,53",,,18.10.2012
,,,,40015529,Lenovo International Limited,Hong Kong,Hongkong,"87,53",,,18.10.2012
,,,,40001764,MEDION AG,Essen,Deutschland,"5,08",,,14.07.2010
40000313,Medios AG,Hamburg,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"5,2","0,0","5,2",17.07.2020
,,,,61054093,"Hesse, Martin",,,"19,71","0,0","19,71",19.01.2022
,,,,60489387,"Maschmeyer, Marcel Jo",,,"3,2","0,0","3,2",02.07.2021
,,,,60210421,"Schneider, Manfred",,,"18,02","0,0","18,02",19.01.2022
,,,,50070876,SEB Investment Management AB,Solna,Schweden,"4,74","0,0","4,74",08.12.2021
40001588,Mercedes-Benz Group AG,Stuttgart,Deutschland,,,,,,,,
,,,,50040126,Bank of America Corporation,Wilmington,Vereinigte Staaten von Amerika,"1,38","9,52","10,9",13.04.2022
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,43","0,51","5,94",19.05.2022
,,,,40019428,Kuwait Investment Authority,Kuwait,Kuwait,"5,33",,,26.04.2010
,,,,61055898,"Li, Shufu",,,"9,69","0,0","9,69",05.12.2018
,,,,40005584,Morgan Stanley,Wilmington,Vereinigte Staaten von Amerika,"0,32","7,34","7,67",13.04.2022
,,,,40014649,Volksrepublik China,Beijing,Volksrepublik China,"5,0","0,0","5,0",09.08.2019
40001134,MERCK Kommanditgesellschaft auf Aktien,Darmstadt,Deutschland,,,,,,,,
,,,,10183218,Amundi S.A.,Paris,Frankreich,"3,17","0,0","3,17",09.05.2022
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"6,97","0,06","7,03",17.05.2022
,,,,50040103,FMR LLC,Wilmington,Vereinigte Staaten von Amerika,"3,4","0,0","3,4",19.05.2022
,,,,40008683,Massachusetts Financial Services Company (MFS),Boston,Vereinigte Staaten von Amerika,"4,91",,,21.07.2015
40025939,METRO AG,Düsseldorf,Deutschland,,,,,,,,
,,,,61057864,"Kretinsky, Daniel",,,"40,6","0,0","40,6",04.01.2021
,,,,40026209,Meridian Stiftung,Essen,Deutschland,"20,63","0,0","20,63",01.08.2019
,,,,50039698,Prof. Otto Beisheim Stiftung,Baar,Schweiz,"20,63","0,0","20,63",01.08.2019
,,,,40021519,Prof. Otto Beisheim Stiftung,München,Deutschland,"23,94","0,0","23,94",03.01.2022
,,,,61057865,"Tkác, Patrik",,,"40,6","0,0","40,6",04.01.2021
50069954,MeVis Medical Solutions AG,Bremen,Deutschland,,,,,,,,
,,,,10105509,HANSAINVEST Hanseatische Investment-GmbH,Hamburg,Deutschland,"12,57","0,0","12,57",04.11.2021
,,,,50081252,"Varex Imaging Corporation, Inc.",Wilmington,Vereinigte Staaten von Amerika,"73,65","0,0","73,65",09.01.2017
,,,,50081249,Varex Imaging Deutschland AG,Willich,Deutschland,"73,65","0,0","73,65",09.01.2017
,,,,50081251,Varex Imaging International Holdings B.V.,Dinxperlo,Niederlande,"73,65","0,0","73,65",09.01.2017
,,,,50081250,Varex Imaging Investments B.V.,Dinxperlo,Niederlande,"73,65","0,0","73,65",10.01.2017
40015373,Ming Le Sports AG,Heidelberg,Deutschland,,,,,,,,
,,,,50029468,Axxion S.A.,Grevenmacher,Luxemburg,"12,8","0,0","12,8",25.10.2016
,,,,60490353,"Zours, Wilhelm Konrad Thomas",,,"76,1","0,0","76,1",22.05.2019
40031665,Mister Spex SE,Berlin,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"3,01","0,0","3,01",06.12.2021
,,,,40000763,Bundesrepublik Deutschland,Berlin,Deutschland,"3,64","0,0","3,64",06.07.2021
,,,,60488850,"Büll, Albert H.K.",,,"10,45","0,0","10,45",24.09.2021
,,,,60488851,"Büll, Christa",,,"10,45","0,0","10,45",24.09.2021
,,,,60488854,"Büll-Schroeder, Sabine",,,"10,45","0,0","10,45",24.09.2021
,,,,60488852,"Büll-Testorp, Nathalie",,,"10,45","0,0","10,45",24.09.2021
,,,,40024047,DN Capital (UK) LLP,London,Großbritannien,"3,85","0,0","3,85",11.08.2021
,,,,40024043,DN CAPITAL - GVC II GENERAL PARTNER (JERSEY) LIMITED,St. Helier,"Jersey, Kanalinseln","3,85","0,0","3,85",11.08.2021
,,,,40032153,EssilorLuxottica,Charenton-Le-Pont,Frankreich,"11,5","0,0","11,5",07.07.2021
,,,,50083754,M&G PLC,London,Großbritannien,"3,19","0,0","3,19",22.12.2021
,,,,60490336,"Rauschenbusch, Alexander",,,"4,55","0,0","4,55",08.07.2021
,,,,40024864,Scottish Equity Partners LLP,Glasgow,Großbritannien,"8,19","1,27","9,46",08.07.2021
,,,,40032151,SIPAREX XANGE VENTURE,Paris,Frankreich,"3,06","0,0","3,06",11.08.2021
,,,,40003642,"The Goldman Sachs Group, Inc.",Wilmington,Vereinigte Staaten von Amerika,"6,6","2,1","8,7",08.07.2021
40001130,MLP SE,Wiesloch,Deutschland,,,,,,,,
,,,,50040521,Allianz Deutschland AG,München,Deutschland,"6,27",,,26.08.2008
,,,,40001482,Allianz Lebensversicherungs-Aktiengesellschaft,Stuttgart,Deutschland,"6,27",,,26.08.2008
,,,,50084007,Barmenia Versicherungen a.G.,Wuppertal,Deutschland,"8,5","0,0","8,5",30.03.2020
,,,,10004018,HanseMerkur Krankenversicherung auf Gegenseitigkeit,Hamburg,Deutschland,"10,03","0,0","10,03",21.04.2021
,,,,10105547,Helaba Invest Kapitalanlagegesellschaft mbH,Frankfurt am Main,Deutschland,"5,1","0,0","5,1",03.05.2019
,,,,61020880,"Lautenschläger, Angelika",,,"29,16","0,0","29,16",06.08.2018
,,,,60489311,"Lautenschläger, Dr. Manfred",,,"27,33","0,0","27,33",06.08.2018
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"9,19","0,0","9,19",03.09.2021
40001771,MorphoSys AG,Planegg,Deutschland,,,,,,,,
,,,,40007740,Baillie Gifford & Co Limited,Edinburgh,Großbritannien,"6,23","0,0","6,23",23.03.2020
,,,,50039510,JPMORGAN CHASE & CO,Wilmington,Vereinigte Staaten von Amerika,"2,72","3,93","6,65",23.02.2022
,,,,61069776,"Legorreta, Pablo",,,"3,91","0,0","3,91",02.08.2021
,,,,40032218,"Royalty Pharma, plc",Bristol,Großbritannien,"3,91","0,0","3,91",02.08.2021
,,,,40003642,"The Goldman Sachs Group, Inc.",Wilmington,Vereinigte Staaten von Amerika,"0,23","7,21","7,44",13.05.2022
40002546,MS Industrie AG,München,Deutschland,,,,,,,,
,,,,10105502,BayernInvest Kapitalverwaltungsgesellschaft mbH,München,Deutschland,"5,54","0,0","5,54",12.10.2020
,,,,61072147,"Garzetti, Marco",,,"6,67","0,0","6,67",05.04.2022
,,,,61072084,"Garzetti, Reto",,,"4,5","0,0","4,5",30.03.2022
,,,,40013095,Landkreis Biberach,Biberach,Deutschland,"5,09","0,0","5,09",09.10.2018
,,,,50035844,LRI Invest S.A.,Munsbach,Luxemburg,"3,05","0,0","3,05",20.02.2020
,,,,40012487,MS ProActive Verwaltungs GmbH,Spaichingen,Deutschland,"15,63","0,0","15,63",30.03.2022
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"4,05","0,0","4,05",03.09.2021
,,,,60488724,"von Aufschnaiter, Dr. Andreas",,,"6,26",,,05.06.2012
,,,,60490049,"Wahl, Dr. Albert",,,"3,26",,,18.11.2009
40003079,MTU Aero Engines AG,München,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"9,92","0,25","10,17",09.05.2022
,,,,40006518,EuroPacific Growth Fund,Boston,Vereinigte Staaten von Amerika,"4,87","0,0","4,87",23.04.2020
,,,,40008683,Massachusetts Financial Services Company (MFS),Boston,Vereinigte Staaten von Amerika,"4,93","0,0","4,93",26.09.2018
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"9,96","0,0","9,96",18.02.2021
,,,,10105517,Union Investment Privatfonds GmbH,Frankfurt,Deutschland,"3,01","0,0","3,01",04.04.2022
40008767,Mutares SE & Co. KGaA,München,Deutschland,,,,,,,,
,,,,61070498,"Laik, Daniel",,,"25,08","0,0","25,08",21.10.2021
,,,,61070497,"Laik, Hanna",,,"25,08","0,0","25,08",21.10.2021
,,,,61070496,"Laik, Jonathan",,,"25,08","0,0","25,08",21.10.2021
,,,,61070495,"Laik, Louisa",,,"25,08","0,0","25,08",21.10.2021
,,,,61070499,"Laik, Monica",,,"25,08","0,0","25,08",21.10.2021
,,,,61004301,"Laik, Robin",,,"25,08","0,0","25,08",21.10.2021
,,,,61027869,"Vielberth, Dr. Johann",,,"10,12","0,0","10,12",21.10.2021
40001767,MVV Energie AG,Mannheim,Deutschland,,,,,,,,
,,,,40030212,"Mitsubishi UFJ Financial Group, Inc.",Tokyo,Japan,"95,85","0,0","95,85",01.07.2020
,,,,50006670,Stadt Mannheim,Mannheim,Deutschland,"95,85","0,0","95,85",01.07.2020
40001573,Mühl Product & Service Aktiengesellschaft,Kranichfeld,Deutschland,,,,,,,,
,,,,61005708,"Rumpelhardt, Dr. Matthias",,,"3,55","0,0","3,55",02.06.2021
,,,,40002879,Scherzer & Co. Aktiengesellschaft,Köln,Deutschland,"4,75","0,0","4,75",02.09.2021
,,,,61012960,"Wolf, Thomas",,,"76,11","1,98","78,09",18.01.2022
40002551,Müller - Die lila Logistik SE,Besigheim,Deutschland,,,,,,,,
,,,,50076793,Michael Müller Beteiligungs GmbH,Stuttgart,Deutschland,"83,49",,,22.09.2015
,,,,60489440,"Müller, Michael",,,"83,49",,,22.09.2015
,,,,61001127,"Reisdorf, Rudolf",,,"4,02","0,0","4,02",05.09.2019
40001467,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,München,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"6,47","0,01","6,48",02.07.2021
40030945,Nagarro SE,München,Deutschland,,,,,,,,
,,,,60488907,"Dinsel, Detlef",,,"9,66","0,0","9,66",28.10.2021
,,,,60488920,"Dürschmidt, Carl Georg",,,"20,03","1,45","21,48",21.03.2022
,,,,61026408,"Dürschmidt, Linda",,,"20,03","1,45","21,48",21.03.2022
,,,,61070514,"Fuloria, Manas",,,"5,6","0,11","5,71",26.10.2021
,,,,60822239,"Kleine-Dürschmidt, Dr. Christa",,,"21,65","1,45","23,11",21.03.2022
,,,,61026409,"Pirkl-Dürschmidt, Laura",,,"20,03","1,45","21,48",21.03.2022
,,,,50039651,"SMALLCAP World Fund, Inc.",Lutherville-Timonium,Vereinigte Staaten von Amerika,"4,91","0,0","4,91",09.11.2021
,,,,40032644,"Starview Capital Partners, LLC",Wilmington,Vereinigte Staaten von Amerika,"6,16","0,0","6,16",26.10.2021
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"4,91","0,0","4,91",09.11.2021
40001774,Nemetschek SE,München,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"4,99","0,0","4,99",15.05.2020
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,26","0,28","3,55",06.05.2022
,,,,40006518,EuroPacific Growth Fund,Boston,Vereinigte Staaten von Amerika,"3,03","0,0","3,03",14.10.2021
,,,,60489452,"Nemetschek, Prof. Georg",,,"46,13","0,0","46,13",30.12.2021
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"3,14","0,0","3,14",11.10.2021
40001775,Neschen Aktiengesellschaft,Bückeburg,Deutschland,,,,,,,,
,,,,40005841,Vermögensverwaltung Erben Dr. Karl Goldschmidt GmbH,Essen,Deutschland,"29,94",,,27.02.2004
,,,,61004792,"Zinn, Oliver",,,"9,99","0,0","9,99",18.02.2015
,,,,60490029,"Zinn, Rolf W.",,,"12,28",,,23.03.2015
,,,,60493437,"Zinn, Stefan",,,"4,79",,,27.03.2015
40005906,New Work SE,Hamburg,Deutschland,,,,,,,,
,,,,40029385,AIM INTERNATIONAL MUTUAL FUNDS (INVESCO INTERNATIONAL MUTUAL FUNDS),Wilmington,Vereinigte Staaten von Amerika,"5,46","0,0","5,46",13.10.2021
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"3,02","0,0","3,02",16.07.2020
,,,,60490351,"Burda, Prof. Dr. Hubert",,,"50,24","0,0","50,24",18.04.2019
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"3,13","0,0","3,13",16.08.2019
,,,,40008476,Invesco Ltd.,Hamilton,Bermuda,"5,48","0,0","5,48",13.10.2021
,,,,40027326,"VIRTUS INVESTMENT PARTNERS, INC.",Wilmington,Vereinigte Staaten von Amerika,"5,09","0,0","5,09",24.03.2021
,,,,40027330,VIRTUS OPPORTUNITIES TRUST,Wilmington,Vereinigte Staaten von Amerika,"3,38","0,0","3,38",17.12.2020
40015460,NeXR Technologies SE,Berlin,Deutschland,,,,,,,,
,,,,61041788,"Elgeti, Rolf",,,"56,24","0,0","56,24",25.10.2019
,,,,40027021,Hevella Beteiligungen GmbH,Potsdam,Deutschland,"56,24","0,0","56,24",25.10.2019
40002066,Nexus AG,Donaueschingen,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"4,95","0,0","4,95",17.03.2021
,,,,40018959,Brown Capital Management LLC,Baltimore,Vereinigte Staaten von Amerika,"10,02","0,0","10,02",04.04.2022
,,,,40008247,Fidelity Investment Trust,Boston,Vereinigte Staaten von Amerika,"7,26","0,0","7,26",16.02.2016
,,,,50040103,FMR LLC,Wilmington,Vereinigte Staaten von Amerika,"9,999","0,0","9,999",24.05.2017
,,,,61047163,"Glasauer, Gerald",,,"6,41","0,0","6,41",16.03.2020
,,,,60490124,"Gropengießer, Ralf",,,"14,74",,,11.04.2002
40026829,NFON AG,München,Deutschland,,,,,,,,
,,,,40025733,Gerlin N.V.,Maarsbergen,Niederlande,"5,00147","0,0","5,00147",09.12.2020
,,,,61065399,"Mahadevia, Aalap",,,"2,82","2,31","5,13",28.01.2022
,,,,40027146,Milestone Venture Capital GmbH,Hösbach,Deutschland,"30,1","0,0","30,1",17.05.2018
,,,,40005584,Morgan Stanley,Wilmington,Vereinigte Staaten von Amerika,"5,83","2,96","8,78",03.03.2022
,,,,61025546,"Röhrig, Klaus",,,"25,48","0,0","25,48",02.12.2020
,,,,61047942,"Schuhbauer, Florian",,,"25,48","0,0","25,48",02.12.2020
,,,,50040380,Swedbank Robur Fonder AB,Sundbyberg,Schweden,"3,18","0,0","3,18",03.05.2019
,,,,40012423,Teslin Capital Management B.V.,Maarsbergen,Niederlande,"5,00147","0,0","5,00147",09.12.2020
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"5,06","0,0","5,06",02.09.2021
40001777,NorCom Information Technology GmbH & Co. KGaA,München,Deutschland,,,,,,,,
,,,,50038198,ENF Research Pte. Ltd.,Singapore,Republik Singapur,"9,45",,,31.10.2005
,,,,40001777,NorCom Information Technology GmbH & Co. KGaA,München,Deutschland,"3,0",,,20.11.2007
,,,,50071514,Nordbakk Invest GmbH,München,Deutschland,"25,26",,,23.12.2008
,,,,60494644,"Nordbakk, Liliana",,,"9,67",,,24.08.2012
,,,,60489467,"Nordbakk, Viggo",,,"25,57",,,23.12.2008
40002547,Nordex SE,Rostock,Deutschland,,,,,,,,
,,,,50079738,"Acciona, S.A.",Madrid,Spanien,"36,27","0,0","36,27",11.10.2019
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"4,44","1,88","6,33",02.05.2022
,,,,60489219,"Klatten, Susanne",,,"4,37","0,0","4,37",16.12.2021
10108424,NORDWEST Handel AG,Dortmund,Deutschland,,,,,,,,
,,,,50039583,Dr. Helmut Rothenberger-Privatstiftung,Anif,Österreich,"50,03","0,0","50,03",03.09.2019
,,,,61062983,"Feldtmann, Carsten",,,"3,05","0,0","3,05",06.12.2019
40014127,NORMA Group SE,Maintal,Deutschland,,,,,,,,
,,,,50039244,Aberdeen Asset Managers Limited,Aberdeen,Großbritannien,"3,02","0,0","3,02",27.04.2021
,,,,10122781,ABRDN INVESTMENT MANAGEMEMT LIMITED,Edinburgh,Großbritannien,"3,02","0,0","3,02",27.04.2021
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"14,87","0,0","14,87",09.11.2021
,,,,10006949,Allianz SE,München,Deutschland,"4,99669","0,0","4,99669",22.02.2022
,,,,99500868,"Ameriprise Financial, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,004","0,0","5,004",22.04.2022
,,,,40030243,AVGP Limited,St Helier,"Jersey, Kanalinseln","3,29","0,0","3,29",30.09.2021
,,,,50040103,FMR LLC,Wilmington,Vereinigte Staaten von Amerika,"3,02","0,0","3,02",02.02.2022
,,,,40010818,Impax Asset Management Group plc,London,Großbritannien,"5,03","0,0","5,03",31.03.2022
,,,,50039519,"T. ROWE PRICE GROUP, INC.",Baltimore,Vereinigte Staaten von Amerika,"4,84","0,0","4,84",24.03.2021
,,,,50040338,"Tweedy, Browne Company LLC",Wilmington,Vereinigte Staaten von Amerika,"3,01","0,0","3,01",18.01.2022
,,,,10105517,Union Investment Privatfonds GmbH,Frankfurt,Deutschland,"3,02","0,0","3,02",11.05.2022
40001230,Nucletron Electronic Aktiengesellschaft,München,Deutschland,,,,,,,,
,,,,50038453,Bernd Luft Familien-Vermögensverwaltung GmbH,Dreieich,Deutschland,"75,76",,,28.10.2003
,,,,60489369,"Luft, Bernd",,,"75,76",,,28.10.2003
40002548,OHB SE,Bremen,Deutschland,,,,,,,,
,,,,60488991,"Fuchs, Christa",,,"73,0",,,27.03.2003
,,,,60488995,"Fuchs, Marco R.",,,"69,72","0,0","69,72",29.11.2016
,,,,60488998,"Fuchs-Mayrhofer, Romana",,,"71,89",,,28.01.2010
40006182,OPENLIMIT HOLDING AG,Baar,Schweiz,,,,,,,,
,,,,61023937,"Gurov, Marc Jason",,,"3,171","1,833","5,004",21.01.2019
,,,,61003781,"Jäggi, René C.",,,"15,402","2,585","17,987",01.03.2019
,,,,61052433,"Moreira, Carlos",,,"8,04","0,0","8,04",18.04.2017
,,,,61059087,"Pogoda, Maik Uwe",,,"4,18","1,63","5,81",21.01.2019
,,,,61032543,"Winkler, Patrick",,,"4,4","0,0","4,4",19.04.2017
,,,,61008425,"Züllig, Dr. Robert E.",,,"14,314","0,393","14,707",05.03.2019
40002070,ORBIS SE,Saarbrücken,Deutschland,,,,,,,,
,,,,50038527,GMV Aktiengesellschaft,Marpingen,Deutschland,"15,36","0,0","15,36",06.04.2020
,,,,40029932,Hörmann Digital Beteiligungs GmbH,Steinhagen,Deutschland,"34,71","15,36","50,07",21.06.2021
